RowNumber,Geography,Gender,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBin,NumOfProducts,Age
9654,Germany,Male,3,137318.42,True,True,126144.96,False,Poor,1,58
9655,Spain,Male,5,0.0,False,False,53437.1,False,Exceptional,2,34
9656,France,Female,4,55776.39,True,False,26920.43,False,Fair,2,40
9657,Germany,Male,4,84421.62,False,True,52314.71,False,Good,1,32
9658,France,Male,5,83161.65,True,True,116885.59,False,Fair,1,32
9659,France,Female,10,0.0,True,True,126263.97,False,Good,2,39
9660,Germany,Male,3,87807.29,True,True,64613.81,False,Exceptional,2,42
9661,France,Female,4,0.0,True,False,89216.29,False,Poor,2,30
9662,France,Female,6,0.0,False,False,83419.15,False,Good,2,39
9663,Spain,Male,3,0.0,True,True,123998.52,False,Very Good,2,39
9664,Germany,Male,9,95293.86,False,True,96985.58,False,Fair,2,40
9665,Germany,Male,7,92847.59,True,False,146154.06,False,Good,1,30
9666,France,Male,6,0.0,True,True,18471.86,False,Poor,2,30
9667,Spain,Male,5,0.0,True,False,95009.6,False,Very Good,2,35
9668,France,Male,2,0.0,False,True,121175.86,False,Fair,1,37
9669,Spain,Male,3,0.0,True,True,77047.78,False,Good,2,34
9670,France,Male,3,0.0,True,False,158049.9,False,Good,1,37
9671,France,Female,4,0.0,True,False,147040.25,False,Very Good,2,32
9672,Germany,Male,4,68345.86,True,True,142566.75,False,Fair,2,78
9673,Germany,Male,7,76656.4,True,True,185483.24,False,Fair,2,28
9674,France,Male,9,0.0,False,False,155870.82,False,Fair,2,62
9675,France,Male,8,0.0,True,True,121555.51,False,Fair,2,31
9676,Spain,Male,1,60374.98,True,False,40223.74,False,Good,1,39
9677,France,Female,1,0.0,True,True,75503.6,False,Fair,1,34
9678,Germany,Male,4,88046.88,False,True,186942.49,True,Good,1,33
9679,Spain,Male,2,0.0,False,False,117173.8,False,Fair,2,29
9680,France,Male,9,0.0,True,False,3453.4,False,Poor,2,19
9681,France,Male,1,0.0,True,False,48876.84,False,Fair,2,36
9682,Spain,Female,8,129968.67,True,True,11830.53,False,Fair,1,63
9683,Germany,Female,4,157731.6,True,False,162820.6,False,Good,2,39
9684,France,Male,6,0.0,False,True,36540.63,False,Fair,2,32
9685,France,Male,3,89276.48,True,False,6959.0,False,Very Good,1,33
9686,France,Male,4,138825.19,False,False,10828.78,False,Fair,1,45
9687,France,Male,4,103729.79,True,True,80272.06,False,Very Good,2,63
9688,France,Female,10,75499.24,True,False,22184.14,False,Very Good,1,31
9689,France,Male,5,169445.4,True,True,186335.07,False,Exceptional,1,68
9690,France,Female,9,111359.55,True,False,105715.01,False,Good,2,57
9691,France,Female,10,142388.61,False,True,68393.64,True,Exceptional,2,34
9692,France,Male,4,123311.39,True,True,82868.34,False,Very Good,2,42
9693,Spain,Male,7,115532.52,True,False,196257.67,False,Poor,1,52
9694,Germany,Female,10,167273.71,False,False,93439.75,True,Fair,1,51
9695,France,Male,5,77886.53,True,False,150319.49,False,Fair,2,25
9696,Germany,Male,6,135795.63,False,True,46523.6,False,Good,1,37
9697,France,Male,8,97514.07,True,True,199138.84,False,Poor,1,32
9698,Germany,Male,6,127545.56,False,False,79559.02,True,Poor,2,51
9699,France,Male,9,106160.37,False,False,116893.87,False,Very Good,1,49
9700,France,Female,2,0.0,True,False,153983.99,False,Very Good,2,23
9701,Spain,Female,4,143680.47,True,True,63531.19,False,Poor,2,36
9702,Spain,Male,3,124483.53,True,False,126253.31,False,Good,1,38
9703,Spain,Female,5,86006.3,True,True,73922.95,False,Fair,1,31
9704,Germany,Female,7,111094.05,True,True,64679.3,False,Good,2,43
9705,France,Male,9,0.0,True,False,157072.91,False,Fair,2,22
9706,Spain,Male,1,0.0,False,True,108377.82,False,Good,2,36
9707,France,Female,6,0.0,True,False,88827.31,False,Poor,2,30
9708,France,Female,7,115171.71,True,True,37674.47,False,Fair,1,41
9709,Germany,Female,10,111543.26,False,False,106327.85,False,Good,2,22
9710,France,Female,8,137936.94,True,True,84475.13,False,Poor,1,57
9711,Germany,Female,3,122304.65,False,False,33998.7,False,Poor,2,37
9712,Germany,Male,8,120586.54,False,True,20491.15,False,Poor,1,41
9713,France,Male,3,0.0,True,True,197827.06,False,Fair,2,32
9714,France,Male,9,46520.69,True,True,96687.25,False,Good,1,40
9715,Spain,Female,2,105473.74,True,True,46044.7,False,Good,1,56
9716,Spain,Female,7,0.0,True,False,98949.85,False,Good,2,34
9717,Germany,Male,5,115730.71,True,True,185599.34,True,Exceptional,3,39
9718,Spain,Male,3,145396.49,False,True,198341.15,False,Very Good,1,30
9719,Spain,Male,3,131078.42,True,False,119348.76,True,Good,2,62
9720,Germany,Female,9,128298.74,False,False,149614.17,True,Poor,1,47
9721,France,Female,6,165526.71,True,False,12328.08,False,Exceptional,1,40
9722,France,Female,5,83714.41,True,True,33245.97,False,Poor,1,38
9723,France,Female,3,0.0,True,True,2243.41,False,Good,2,36
9724,France,Male,7,125540.05,False,False,86786.41,False,Poor,1,32
9725,France,Male,2,100254.76,True,True,12706.67,False,Poor,2,41
9726,France,Female,3,0.0,True,False,41295.1,True,Fair,2,36
9727,Spain,Male,7,138150.57,True,True,177357.16,False,Very Good,1,43
9728,France,Female,1,0.0,False,True,190663.89,True,Poor,1,45
9729,Germany,Female,7,95984.21,False,True,115262.54,True,Fair,1,43
9730,France,Male,10,0.0,True,True,170099.23,False,Fair,2,23
9731,Germany,Male,2,136858.42,False,True,189143.94,False,Fair,1,38
9732,Germany,Male,7,102609.0,True,False,163257.44,False,Fair,1,29
9733,Spain,Male,3,0.0,False,True,95562.81,False,Good,2,39
9734,France,Male,3,0.0,True,True,75272.63,False,Good,2,64
9735,Germany,Male,3,77356.92,True,True,20881.96,False,Fair,2,70
9736,France,Female,8,110923.15,True,True,161845.81,True,Good,2,32
9737,Spain,Male,2,151675.65,False,True,49978.67,False,Fair,1,78
9738,Spain,Male,8,0.0,True,False,107292.91,False,Good,3,22
9739,France,Male,7,0.0,False,False,32863.24,True,Very Good,1,37
9740,France,Female,3,0.0,True,False,179608.96,False,Good,2,25
9741,Germany,Female,8,80204.11,True,False,70223.22,False,Very Good,2,29
9742,France,Male,7,0.0,True,False,77951.84,False,Very Good,2,35
9743,France,Male,4,0.0,True,True,55043.93,False,Good,2,45
9744,Germany,Male,9,115587.49,False,True,101677.46,False,Very Good,2,32
9745,Germany,Male,8,106968.96,True,True,79366.98,True,Fair,1,46
9746,France,Male,4,0.0,True,True,8037.03,False,Exceptional,2,36
9747,Germany,Female,0,139659.04,True,True,176254.12,False,Poor,1,41
9748,Germany,Female,5,86038.21,False,False,192743.06,True,Fair,3,69
9749,Germany,Male,5,102773.2,True,False,56793.02,True,Fair,2,24
9750,France,Female,8,0.0,True,True,187900.12,False,Poor,2,35
9751,France,Female,8,70754.18,True,True,92920.04,True,Good,1,51
9752,France,Male,4,122781.51,False,True,140166.95,False,Good,1,59
9753,France,Male,8,0.0,True,True,155782.89,False,Good,2,21
9754,Germany,Male,7,153545.11,True,True,186574.68,False,Fair,1,68
9755,Spain,Male,1,121629.22,True,True,3258.6,False,Good,1,40
9756,Germany,Male,8,167983.17,True,True,106714.28,False,Exceptional,2,36
9757,Spain,Female,7,81153.82,True,True,144532.85,True,Fair,1,43
9758,France,Male,6,99760.84,True,True,13591.52,False,Poor,1,35
9759,Germany,Female,4,125890.72,True,True,74854.97,False,Poor,1,43
9760,France,Female,2,0.0,True,False,125451.01,False,Fair,2,27
9761,France,Male,2,119148.55,False,False,149740.22,False,Fair,1,31
9762,Germany,Female,1,72948.58,True,True,17355.36,False,Exceptional,2,60
9763,Germany,Male,8,133974.36,True,False,50294.09,False,Good,2,21
9764,France,Male,1,154483.98,True,False,156394.74,False,Fair,1,27
9765,France,Male,10,98627.13,False,False,77977.69,False,Fair,2,40
9766,France,Male,2,136770.67,False,True,43678.06,False,Poor,1,64
9767,Germany,Male,4,95252.72,True,False,13906.34,False,Exceptional,1,39
9768,France,Male,3,117413.95,True,True,12766.74,False,Poor,1,33
9769,Germany,Male,4,137986.58,False,True,51308.54,True,Good,2,54
9770,France,Male,10,143571.52,False,False,127444.14,False,Fair,1,44
9771,France,Male,5,121197.64,True,False,72577.33,True,Poor,1,49
9772,Spain,Male,5,121626.9,True,True,82438.13,False,Poor,1,39
9773,Germany,Male,1,84440.1,True,True,60485.98,False,Fair,2,30
9774,France,Male,4,0.0,True,True,132798.78,False,Poor,2,36
9775,France,Male,1,0.0,False,False,71823.15,False,Good,2,42
9776,France,Female,3,140356.7,True,False,117144.15,False,Very Good,1,26
9777,France,Male,7,0.0,True,True,141706.43,False,Very Good,2,29
9778,France,Female,3,92224.56,True,True,54517.25,False,Good,1,39
9779,France,Female,9,0.0,True,False,183147.17,False,Good,2,43
9780,Spain,Male,10,121355.99,True,False,138360.29,False,Poor,1,40
9781,Germany,Female,9,109003.26,True,True,79580.56,False,Exceptional,1,40
9782,France,Female,3,147341.43,True,True,157458.61,True,Fair,1,48
9783,France,Male,7,102983.91,True,False,171770.58,False,Poor,1,18
9784,Germany,Female,4,96252.98,True,False,104263.82,False,Fair,2,49
9785,France,Male,4,0.0,True,False,167183.07,True,Poor,2,39
9786,France,Female,5,155879.09,False,False,70774.97,False,Poor,2,27
9787,Germany,Male,4,142929.16,True,True,114869.56,False,Exceptional,2,34
9788,France,Male,7,64082.09,False,True,109159.58,False,Poor,1,32
9789,France,Female,5,0.0,True,False,59351.68,False,Good,1,28
9790,France,Female,1,0.0,True,True,199657.46,False,Fair,2,45
9791,Spain,Female,2,0.0,True,True,121151.1,False,Poor,2,39
9792,Germany,Female,6,118336.95,True,False,26342.33,True,Exceptional,1,35
9793,Spain,Female,8,168253.21,True,True,102799.14,False,Exceptional,1,28
9794,Germany,Female,0,101979.16,True,False,90928.48,False,Very Good,1,42
9795,Spain,Male,5,164902.43,False,False,141152.28,False,Good,1,23
9796,France,Male,2,0.0,True,False,105568.6,False,Poor,2,43
9797,Germany,Male,10,111812.52,True,True,183045.46,False,Fair,2,22
9798,Spain,Male,10,0.0,True,True,194792.42,False,Fair,2,40
9799,Germany,Male,2,119755.0,True,True,21852.91,False,Fair,1,30
9800,France,Male,0,119556.1,True,False,78250.13,True,Fair,1,46
9801,Spain,Female,3,119349.69,True,True,47114.18,True,Very Good,3,35
9802,Spain,Female,3,139528.23,True,True,33230.37,False,Poor,1,30
9803,France,Male,1,94773.11,True,False,114279.63,False,Very Good,1,40
9804,France,Male,1,108345.22,False,True,38802.03,False,Good,1,31
9805,France,Female,9,166939.88,True,True,72504.76,False,Fair,1,36
9806,France,Male,7,174571.36,False,True,43943.09,False,Fair,1,33
9807,Spain,Male,9,71829.34,True,True,68141.92,False,Fair,1,35
9808,France,Female,8,0.0,False,True,109179.89,False,Fair,2,36
9809,France,Female,9,76769.68,False,False,48224.72,False,Fair,1,39
9810,France,Female,1,104614.29,True,False,61538.43,True,Exceptional,1,39
9811,Spain,Male,10,0.0,True,False,94544.88,False,Good,1,27
9812,Germany,Female,1,128927.93,True,True,2850.01,False,Fair,1,31
9813,Germany,Female,9,110941.93,True,False,163484.8,False,Good,2,31
9814,Spain,Female,10,99250.08,True,True,129629.41,False,Fair,1,29
9815,France,Male,1,0.0,False,False,133141.34,False,Fair,2,36
9816,France,Male,7,0.0,True,True,188078.55,False,Fair,2,34
9817,Spain,Male,8,0.0,True,False,174729.3,False,Fair,2,48
9818,Spain,Female,5,0.0,False,True,78700.03,False,Good,2,30
9819,France,Male,7,0.0,True,False,198269.08,False,Poor,1,31
9820,Germany,Male,1,104682.83,True,False,55266.96,True,Fair,1,51
9821,Germany,Female,5,118886.55,False,False,51636.7,False,Fair,1,45
9822,Spain,Male,8,156823.7,True,False,198251.52,False,Fair,2,28
9823,Germany,Male,3,124216.93,False,True,171442.36,False,Exceptional,1,39
9824,France,Female,2,144258.52,True,False,49778.79,False,Poor,1,26
9825,Germany,Male,9,128793.63,True,False,19262.05,False,Good,1,26
9826,Germany,Male,10,126315.26,True,False,32349.29,True,Poor,1,28
9827,Spain,Female,4,0.0,True,False,137402.27,False,Very Good,2,40
9828,Spain,Male,5,0.0,False,True,64038.34,False,Fair,2,33
9829,France,Male,1,0.0,True,True,68814.23,False,Poor,2,39
9830,France,Male,1,115341.55,False,True,173632.92,False,Fair,1,38
9831,France,Male,6,99162.29,True,False,128384.11,False,Fair,1,32
9832,Germany,Female,1,156848.13,True,True,99475.95,True,Good,2,48
9833,Germany,Female,2,105736.32,True,True,89935.73,True,Fair,1,64
9834,Germany,Female,1,200117.76,True,False,94142.35,False,Good,2,41
9835,France,Female,6,62212.29,False,True,171681.86,True,Poor,1,46
9836,France,Male,2,0.0,True,False,8222.96,False,Exceptional,2,31
9837,France,Male,10,0.0,True,True,170409.45,False,Fair,2,39
9838,France,Male,5,151532.4,True,True,46555.15,False,Very Good,1,38
9839,Germany,Male,1,121523.51,False,False,161655.55,True,Fair,1,39
9840,France,Male,5,0.0,True,True,74267.35,False,Poor,1,41
9841,Spain,Male,8,0.0,False,True,34101.06,False,Poor,2,26
9842,Germany,Female,1,68238.51,True,True,109572.58,False,Poor,2,46
9843,Spain,Male,9,136808.53,True,True,106642.97,False,Fair,2,30
9844,Germany,Male,0,92398.08,True,True,18897.29,False,Fair,1,24
9845,France,Female,5,143566.12,True,True,189607.71,False,Fair,1,40
9846,Spain,Female,9,0.0,True,True,148750.16,False,Fair,2,38
9847,Spain,Male,7,127728.24,True,True,105279.74,False,Poor,2,25
9848,France,Female,9,0.0,True,False,167916.35,False,Fair,2,34
9849,Spain,Female,10,119658.49,True,True,8646.58,False,Fair,1,38
9850,France,Female,6,0.0,True,True,124592.84,False,Good,2,34
9851,France,Male,4,149879.66,False,False,50016.17,False,Poor,1,26
9852,Germany,Male,8,119859.52,True,False,125422.66,False,Good,2,28
9853,Spain,Male,6,104533.24,False,False,81123.59,True,Poor,1,43
9854,Spain,Male,10,145382.61,True,False,80408.59,False,Good,1,37
9855,Spain,Female,6,121231.39,True,True,146366.08,False,Good,1,37
9856,Spain,Male,2,141078.57,True,True,24402.87,False,Good,1,24
9857,Germany,Female,1,108465.65,True,False,60552.44,True,Very Good,2,32
9858,France,Male,1,70657.61,True,True,76476.05,False,Good,2,39
9859,Germany,Male,3,120105.43,True,False,92075.01,True,Poor,1,40
9860,Germany,Male,4,129646.91,True,True,184125.1,True,Good,1,55
9861,France,Female,10,191091.74,True,True,96170.38,False,Very Good,2,30
9862,France,Male,8,0.0,True,True,98208.62,False,Poor,1,38
9863,France,Male,8,0.0,True,True,157932.75,False,Very Good,2,27
9864,Germany,Female,5,131433.33,True,True,3497.43,True,Very Good,2,43
9865,Germany,Male,1,137937.95,True,True,51387.1,False,Very Good,1,33
9866,France,Male,3,0.0,True,False,50123.44,False,Fair,2,49
9867,France,Male,4,0.0,False,False,180329.83,False,Fair,2,24
9868,France,Male,4,0.0,True,True,13238.93,False,Very Good,2,32
9869,France,Female,0,93143.39,True,False,167554.86,False,Good,1,43
9870,France,Male,6,0.0,True,False,51454.06,False,Poor,2,38
9871,Spain,Male,1,112544.45,True,True,19842.22,False,Fair,1,40
9872,France,Female,3,123034.43,True,True,38315.04,False,Fair,2,34
9873,Spain,Male,2,0.0,False,True,187816.59,False,Fair,2,37
9874,Germany,Female,9,119278.44,True,True,197148.24,False,Good,1,33
9875,France,Male,4,0.0,True,False,163471.01,False,Good,2,44
9876,France,Male,7,0.0,False,True,653.58,False,Poor,2,39
9877,Spain,Male,7,169312.72,True,False,45414.09,False,Fair,1,36
9878,Germany,Female,3,106506.77,True,False,45445.78,True,Poor,3,33
9879,Spain,Female,8,128412.61,False,True,139024.31,False,Good,1,43
9880,Germany,Male,9,118356.89,True,False,168034.83,True,Poor,2,62
9881,Germany,Male,3,137479.13,True,False,25669.1,False,Fair,1,42
9882,Spain,Female,1,0.0,True,False,8207.36,False,Good,2,40
9883,France,Male,3,105229.72,True,True,16281.68,True,Very Good,1,50
9884,France,Male,2,148088.11,True,False,14083.12,False,Good,1,41
9885,France,Female,4,0.0,False,True,30165.06,True,Very Good,1,48
9886,France,Male,8,126679.69,True,True,39451.09,False,Good,1,33
9887,Spain,Male,2,90826.27,True,False,60270.87,False,Good,2,31
9888,Spain,Male,8,143582.89,True,True,22527.27,False,Good,1,24
9889,France,Female,10,125712.2,False,False,175072.47,False,Fair,1,21
9890,Spain,Female,2,0.0,True,True,114565.35,False,Very Good,1,32
9891,Spain,Male,4,155187.3,True,False,48930.8,False,Fair,1,37
9892,France,Male,10,0.0,True,False,187008.45,False,Good,2,49
9893,Spain,Male,5,155455.43,False,True,113581.85,False,Fair,1,40
9894,France,Female,9,100480.53,True,False,124095.69,False,Very Good,1,40
9895,France,Female,6,0.0,True,True,49054.1,False,Poor,2,77
9896,Germany,Female,3,127585.98,True,True,80593.49,True,Good,3,56
9897,France,Female,2,101891.1,True,True,183044.86,False,Very Good,1,40
9898,Spain,Female,8,0.0,True,True,159938.82,False,Good,2,61
9899,France,Male,4,0.0,True,False,95483.48,True,Fair,1,38
9900,Spain,Female,3,128929.88,True,True,198069.71,False,Fair,1,28
9901,Germany,Male,6,121681.91,False,True,61793.47,False,Fair,2,39
9902,Germany,Female,3,139603.22,True,True,86383.61,False,Good,1,56
9903,France,Female,7,0.0,True,False,144099.48,False,Good,2,27
9904,France,Female,10,0.0,False,True,155641.46,False,Fair,2,36
9905,Spain,Female,10,91760.11,True,True,135784.94,False,Good,1,36
9906,Germany,Male,2,93925.3,True,False,123982.14,True,Fair,1,41
9907,France,Female,4,175739.36,True,True,193130.55,False,Poor,1,38
9908,France,Female,10,0.0,True,False,145215.96,False,Poor,2,28
9909,Germany,Male,9,170295.04,False,False,164741.81,False,Poor,2,45
9910,France,Male,2,101579.28,True,True,72168.53,False,Good,1,58
9911,France,Male,7,118793.6,True,True,95022.02,True,Fair,1,55
9912,France,Male,3,115282.3,False,False,23766.4,False,Good,1,44
9913,Spain,Female,6,107980.37,True,True,119374.74,False,Good,1,34
9914,France,Female,1,133866.22,False,True,139049.24,False,Good,1,44
9915,France,Female,1,102723.35,True,False,180844.81,False,Poor,2,34
9916,Spain,Male,5,0.0,False,True,143980.29,False,Poor,2,41
9917,Spain,Female,7,193213.02,True,True,137392.77,False,Fair,2,44
9918,Germany,Male,8,117005.55,False,True,123646.57,True,Fair,1,53
9919,Spain,Male,1,132862.59,False,False,158054.49,False,Fair,1,31
9920,France,Male,0,0.0,True,False,105784.85,False,Good,2,26
9921,France,Female,3,204510.94,False,True,738.88,True,Good,1,49
9922,Germany,Male,1,65349.71,False,False,64539.64,False,Very Good,1,36
9923,France,Male,8,139753.35,True,False,79871.16,False,Fair,1,36
9924,France,Female,6,0.0,True,True,190776.83,False,Good,2,29
9925,Germany,Female,5,107959.39,True,True,6985.34,True,Fair,1,50
9926,France,Female,5,195926.39,True,True,85522.84,False,Good,1,38
9927,France,Male,1,0.0,True,True,149370.93,False,Exceptional,2,36
9928,France,Female,6,87772.52,True,False,188516.45,False,Exceptional,1,31
9929,France,Male,4,71018.6,True,False,2444.29,False,Fair,2,38
9930,Germany,Male,4,111096.91,True,True,19762.88,False,Very Good,1,38
9931,Germany,Male,9,166776.6,False,True,172646.88,False,Poor,2,40
9932,France,Female,6,101266.51,True,False,33501.98,False,Exceptional,1,34
9933,Spain,Male,8,134796.87,True,True,114858.9,False,Good,2,18
9934,France,Female,8,0.0,False,False,162668.33,False,Very Good,1,46
9935,Germany,Female,10,118588.83,True,True,161241.65,True,Good,1,43
9936,Germany,Male,5,160454.15,False,True,114957.22,False,Good,2,28
9937,France,Male,1,0.0,False,True,18708.76,False,Fair,1,77
9938,France,Female,8,0.0,True,True,105305.72,False,Good,2,42
9939,Spain,Female,5,91132.18,False,False,58111.71,False,Poor,1,36
9940,Spain,Female,9,0.0,True,True,135502.77,False,Good,2,57
9941,France,Female,7,0.0,False,False,10792.42,False,Very Good,2,20
9942,Spain,Male,8,0.0,False,True,123866.43,False,Fair,2,36
9943,Germany,Female,5,113113.12,True,False,129181.27,False,Good,1,25
9944,Spain,Male,2,0.0,True,True,6847.73,False,Very Good,1,23
9945,Germany,Male,7,190409.34,True,True,138361.48,False,Very Good,2,41
9946,France,Male,10,0.0,False,True,166707.22,False,Fair,2,44
9947,France,Female,9,0.0,False,True,107221.03,False,Fair,2,33
9948,France,Male,1,83503.11,True,True,73124.53,True,Fair,2,34
